Select,Brand,Brand Description,PN,Manufacturer PN,Desc,Category,Subcategory,MSRP,MAP - No Promos,MAP - With Promos,MAP - Just Promos,Market,BB,HD,LOWES,Is Active,On Display,Clearance,In Stock Flag,Get It Today Flag,Best Seller Flag,REGULAR,SALE,SPECIAL,ON SITE,OUT OF CART PRICE,Open Box,SCRATCH N DENT,RENEWED,Special Order,Last Chance,Coming Soon,Black Friday Flag,BLACKFRIDAY,LastChance,NEW_BOX,MinorImperfections,Scratch_Box
false,GAG,GAGGENAU,AI442720,AI442720,400 Series Island Hood 48'',HOODS,PROFESSIONAL HOOD,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,GAG,GAGGENAU,AI442760,AI442760,400 Series Island Hood 63'',HOODS,PROFESSIONAL HOOD,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,GAG,GAGGENAU,AL400721,AL400721,400 Series Backsplash Ventilation 48'' Stainless Steel,HOODS,PROFESSIONAL HOOD,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,GAG,GAGGENAU,AL400722,AL400722,400 Series Backsplash Ventilation 48'',HOODS,PROFESSIONAL HOOD,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,GAG,GAGGENAU,AL400791,AL400791,400 Series Backsplash Ventilation 36'' Stainless Steel,HOODS,PROFESSIONAL HOOD,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,GAG,GAGGENAU,AL400792,AL400792,400 Series Backsplash Ventilation 36'',HOODS,PROFESSIONAL HOOD,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,GAG,GAGGENAU,AR400742,AR400742,400 Series Recirculation Blower,ACCESSORIES,HOOD ACCESSORIES,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,GAG,GAGGENAU,AR400743,AR400743,400 Series Recirculation Blower,ACCESSORIES,HOOD ACCESSORIES,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,GAG,GAGGENAU,AR401742,AR401742,400 Series Recirculation Blower,ACCESSORIES,HOOD ACCESSORIES,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,GAG,GAGGENAU,AR403722,AR403722,400 Series Remote Fan Unit,ACCESSORIES,HOOD ACCESSORIES,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
